	wl	a_mean	a_std	a_median	a_var	a_IQR
0	412.0	2.11692422395	0.00878509851023	2.11618	7.71779558344e-05	0.008115
1	440.0	1.23815830377	0.00711747686472	1.238055	5.06584769198e-05	0.005085
2	488.0	0.589799157428	0.00661450084941	0.589805	4.37516214868e-05	0.004285
3	510.0	0.445903481153	0.00569782649033	0.446165	3.24652267139e-05	0.0038475
4	532.0	0.365130110865	0.00607878488983	0.365305	3.69516257369e-05	0.0038375
5	555.0	0.281562305987	0.00554254013691	0.28184	3.07197511693e-05	0.003815
6	650.0	0.13271094235	0.00455957948036	0.13286	2.07897650377e-05	0.0029775
7	676.0	0.133705055432	0.00431175137751	0.13393	1.85911999414e-05	0.00307
8	715.0	0.0798143348115	0.00421373742364	0.07997	1.77555830753e-05	0.0029325
